user-id,movie-id,recommendation-score
94,2659,4.0
28,1130,3.0
111,883,5.0
26,835,4.0
33,1648,3.0
20,1774,4.0
235,2167,3.0
68,2746,4.0
72,1453,4.0
93,1071,5.0
284,242,3.0
3,812,1.0
103,2300,4.0
55,2321,4.0
15,1503,3.0
31,233,3.5
13,161,0.5
43,2762,3.0
2,2600,3.0
267,982,4.5
67,182,4.0
13,1784,2.0
3,2077,0.5
129,627,4.5
37,1699,4.5
81,85,5.0
302,2742,4.0
6,2711,4.0
59,654,5.0
1,1268,4.0
150,446,5.0
30,1607,3.0
23,156,4.0
0,2715,3.5
0,2490,4.0
21,519,4.0
36,1432,4.0
303,879,5.0
34,2417,4.0
84,1131,3.0
124,711,4.0
130,626,4.0
128,903,3.5
56,711,4.0
117,1225,3.0
203,361,3.5
4,154,3.0
2,2926,3.0
77,541,3.0
20,204,1.5
208,1658,3.0
44,309,2.0
105,2255,4.0
205,2071,4.0
44,897,5.0
214,1372,5.0
15,1409,2.0
28,1580,4.0
12,448,2.5
33,2167,3.0
32,1991,2.0
5,1812,1.0
138,2546,4.0
210,332,5.0
180,1144,3.0
112,628,5.0
2,1720,4.0
21,1063,4.0
22,346,4.0
26,72,2.0
228,1706,5.0
51,1117,5.0
89,2336,3.5
194,1003,3.5
175,744,3.5
8,661,2.0
6,709,3.5
128,2303,1.5
5,1915,1.5
121,2467,4.0
19,540,3.0
78,662,3.5
11,977,4.0
42,1006,4.0
103,405,3.5
50,1608,4.0
77,242,4.0
268,361,3.0
163,462,5.0
59,2137,5.0
261,198,5.0
10,1160,4.0
229,2370,4.5
42,1156,3.0
64,1804,3.5
198,217,4.0
221,40,5.0
71,558,4.0
137,2178,4.0
35,1528,4.0
11,2114,4.0
0,2311,3.5
287,678,3.0
42,1007,3.0
123,184,5.0
122,1497,4.0
113,1480,4.0
287,213,4.0
103,1925,2.5
163,599,4.0
208,416,4.5
167,675,4.5
107,2531,2.5
46,82,3.0
86,1502,4.0
17,722,4.0
60,968,3.0
1,766,5.0
292,522,4.0
108,866,4.5
163,560,4.0
18,1373,2.0
189,40,3.0
201,901,3.0
18,1069,2.0
41,1160,4.0
87,357,1.0
183,1396,4.5
10,830,3.0
9,1704,2.0
41,1337,4.0
25,59,2.0
1,606,5.0
125,648,5.0
150,821,2.0
82,765,3.0
32,682,4.0
16,1084,3.0
201,1572,3.0
85,640,5.0
2,2317,2.5
71,1365,3.0
78,1287,4.0
39,1755,3.0
60,1163,3.5
33,943,2.0
208,1337,3.0
2,2162,4.0
48,2140,4.5
117,661,5.0
260,426,3.0
61,2518,3.5
48,2584,4.0
49,912,2.5
39,927,3.0
1,587,4.0
80,1298,5.0
16,1706,4.0
30,617,4.0
113,658,4.0
3,294,3.0
1,1314,5.0
26,505,5.0
50,749,3.5
161,8,2.5
8,1920,4.0
115,2284,3.5
48,1839,4.0
54,2586,3.5
16,1333,4.0
155,2832,3.5
146,2015,4.0
77,23,3.0
30,594,5.0
7,2508,4.0
83,2692,5.0
4,2863,4.0
14,2220,3.0
59,1528,4.0
105,1345,2.5
180,1298,2.0
55,1320,4.5
135,819,4.0
55,2447,3.5
87,42,5.0
295,2248,4.5
144,626,4.0
62,765,3.5
230,2611,5.0
214,567,3.5
130,602,4.0
84,1796,3.0
41,1502,3.0
14,108,2.5
35,2900,2.5
76,2137,5.0
200,733,3.5
164,1161,4.0
80,730,5.0
2,1434,2.0
10,98,4.0
27,408,3.5
11,367,2.0
273,42,4.0
32,594,4.0
236,1756,2.5
54,812,4.5
15,1432,4.0
71,207,5.0
235,1177,3.5
160,446,3.0
116,879,3.0
296,419,3.0
227,1854,3.5
107,2872,3.5
57,1455,3.5
3,196,3.0
273,822,4.0
8,607,2.0
43,2198,4.5
16,2349,3.0
82,473,3.0
21,1353,1.0
25,1095,4.0
25,551,5.0
14,1544,3.5
136,2925,4.0
123,222,4.0
14,485,3.0
258,338,3.5
63,1531,5.0
8,33,3.0
266,823,4.0
193,596,4.0
249,2558,3.5
206,864,1.5
81,1232,5.0
12,1476,3.5
53,1419,3.0
11,1890,5.0
285,72,3.0
125,1016,4.5
4,1337,4.5
45,168,0.5
79,959,5.0
3,2783,4.0
22,633,5.0
166,492,4.0
232,29,5.0
0,955,2.5
155,2164,3.0
46,5,3.0
86,287,5.0
28,1096,2.0
216,717,3.5
108,2019,4.5
33,40,3.5
27,841,5.0
3,1844,1.0
42,1126,3.0
288,568,4.5
1,2,3.0
37,1332,3.5
35,1809,4.5
68,446,2.5
3,896,1.0
281,161,3.0
55,559,4.0
10,1086,4.0
169,896,4.5
17,2101,4.5
20,2210,3.5
40,449,1.5
20,2019,2.5
14,1985,4.0
65,2351,4.0
36,638,4.0
77,852,4.0
36,190,3.5
125,1681,4.0
12,404,3.0
78,2038,2.0
4,2931,4.0
77,302,4.0
21,717,5.0
20,548,2.0
31,722,4.0
12,328,4.0
79,558,4.0
13,2081,3.5
36,652,4.5
274,2010,5.0
75,691,4.0
71,1606,1.0
4,1935,3.5
176,394,1.0
77,228,3.0
70,2375,3.0
9,1254,5.0
106,1162,4.0
298,1261,5.0
62,1604,3.5
0,847,4.5
249,2181,3.0
225,106,4.0
25,1368,4.0
151,692,4.0
41,1166,3.0
255,1906,4.5
11,1297,3.0
50,686,5.0
75,946,3.0
241,656,4.0
231,93,3.0
80,160,4.0
136,2167,4.5
288,347,3.0
75,1992,3.5
5,1764,3.0
10,364,4.0
230,2842,4.0
247,271,3.0
129,80,5.0
141,1396,3.0
67,1926,3.0
7,2728,4.0
271,619,5.0
18,2187,1.5
22,1466,4.0
50,174,4.0
28,428,2.0
94,1324,5.0
299,2213,4.0
37,2164,2.5
14,775,3.5
8,453,2.5
196,2163,3.5
37,315,3.5
34,1232,3.0
184,2585,4.5
56,384,4.0
165,717,4.0
157,2473,4.0
138,2370,4.5
10,1007,3.0
258,809,4.5
272,751,3.0
3,624,4.0
4,2153,3.0
20,1137,2.5
3,1686,1.0
182,111,3.0
167,1372,5.0
46,456,3.0
26,1033,4.0
27,1517,4.5
3,1936,2.0
67,285,4.0
24,2751,1.0
19,1528,5.0
16,1255,4.0
57,171,3.5
188,95,4.0
124,199,5.0
1,1011,3.0
83,2157,3.0
5,2321,3.5
10,1200,2.0
131,942,4.0
15,656,5.0
16,1950,3.5
264,1721,5.0
146,1983,1.5
2,362,3.0
20,633,4.0
123,1308,2.5
33,2356,2.5
16,868,3.5
264,1305,4.0
5,594,4.0
37,418,2.5
85,1334,4.0
5,186,4.0
6,780,3.5
7,361,4.0
283,219,3.0
125,2131,5.0
28,818,1.0
8,271,3.0
140,5,4.0
203,879,4.0
289,97,3.0
245,370,5.0
71,1378,4.0
5,1953,1.0
126,402,5.0
202,630,4.0
208,1163,4.0
25,543,4.0
73,164,5.0
0,1396,5.0
29,617,3.0
218,9,4.0
33,2418,3.5
4,707,5.0
36,1446,3.5
65,346,4.0
3,2216,2.5
53,2333,3.0
200,77,5.0
46,368,4.0
134,2340,4.5
4,1948,3.5
3,2684,3.0
225,7,5.0
11,1378,3.0
134,297,5.0
115,29,4.5
45,1851,4.5
5,1179,4.0
6,1033,3.5
18,1848,2.5
11,2294,4.0
167,236,4.0
28,0,5.0
24,2070,1.0
63,2246,4.5
276,862,5.0
274,1016,2.5
251,411,5.0
61,184,5.0
26,1090,3.0
146,868,5.0
29,2792,4.5
217,363,4.5
64,2211,3.5
73,1869,4.0
237,236,4.0
17,905,3.5
20,885,4.0
31,1731,2.0
169,2421,5.0
19,306,4.0
5,291,3.0
105,1261,3.5
295,1069,3.5
13,197,2.0
218,78,5.0
77,868,3.0
298,1422,5.0
32,1498,4.0
84,1288,4.0
28,1618,5.0
162,1996,3.0
139,134,2.0
134,2765,4.5
156,2092,4.0
53,615,3.5
177,285,4.0
7,2355,3.0
51,2004,4.0
23,2237,4.0
54,2554,3.5
45,1839,4.5
217,1209,4.0
202,885,2.0
4,1558,3.5
78,800,4.0
44,749,3.0
76,1334,2.0
7,2257,3.5
28,835,3.0
28,462,5.0
74,411,5.0
3,732,2.0
192,220,4.0
275,1543,4.0
145,17,1.0
4,2341,2.5
32,722,2.0
276,2760,3.5
173,1840,4.0
38,359,4.0
128,233,0.5
108,685,3.5
2,1063,3.0
38,1381,2.5
131,639,5.0
51,1344,3.0
0,1056,3.5
34,1388,4.0
105,2131,4.0
19,397,5.0
60,2735,2.5
272,473,4.5
287,2125,3.0
130,113,2.0
155,2406,4.0
146,2349,3.5
29,2247,4.0
129,879,4.5
131,1572,4.0
9,1185,2.0
6,363,3.0
29,228,3.0
121,1726,3.5
279,609,5.0
26,338,4.0
129,1,4.0
58,2237,4.0
0,2422,4.0
18,2921,3.0
44,346,2.0
3,2742,2.0
25,1112,4.0
82,2097,4.0
231,360,4.0
144,1906,3.0
186,1177,2.0
32,1848,4.0
35,1989,4.5
18,2325,1.5
3,2283,2.0
96,627,4.0
171,2013,5.0
303,214,4.0
207,330,4.0
112,505,4.0
200,1775,2.5
163,849,4.0
114,630,5.0
210,539,5.0
149,730,4.0
253,1480,5.0
127,164,3.0
167,1422,5.0
38,80,4.5
160,1543,2.0
82,886,3.0
265,498,5.0
20,749,1.5
63,1966,4.0
4,1871,4.0
4,2041,3.0
138,2465,4.5
24,2940,3.5
38,805,4.0
19,280,3.0
11,188,3.0
153,218,4.0
114,975,3.0
1,1262,4.0
67,824,5.0
66,180,4.0
27,662,5.0
158,1358,5.0
81,1199,5.0
169,1372,4.5
137,1109,4.0
10,2233,3.5
91,435,4.0
259,868,4.0
67,2081,5.0
175,573,4.5
4,394,3.0
51,868,4.0
25,262,3.0
32,1800,2.0
52,1682,4.0
210,167,4.0
5,45,3.0
36,2244,4.0
112,2324,4.5
255,1740,2.0
101,2941,5.0
7,1344,2.0
218,357,3.0
50,2004,4.0
241,266,3.0
10,558,3.5
44,1221,4.0
206,992,0.5
154,1549,2.0
227,1329,1.0
166,711,5.0
16,1372,5.0
158,1002,5.0
22,1035,5.0
2,1539,4.0
112,1351,4.0
6,903,2.5
226,2004,5.0
41,975,3.0
54,183,4.5
129,640,3.5
181,1418,5.0
218,123,3.0
17,2427,5.0
63,1103,3.0
49,433,1.0
1,1016,5.0
1,408,3.0
41,984,3.0
114,1009,5.0
240,734,2.0
48,2730,3.0
158,1063,5.0
100,2462,3.5
54,2504,3.0
18,551,4.0
262,558,3.0
9,42,5.0
202,690,4.0
194,0,5.0
28,907,1.0
4,609,3.5
13,1257,3.0
33,2222,2.5
51,707,4.5
0,464,5.0
161,2722,2.5
123,2213,4.0
4,2407,3.5
7,2374,4.0
143,2699,5.0
160,523,4.0
37,222,4.5
21,705,4.0
72,1775,4.5
42,1736,2.0
3,889,1.0
135,571,3.0
56,425,5.0
86,1216,4.0
129,14,2.0
110,634,5.0
6,1673,2.5
18,2079,2.0
121,2304,4.5
194,2581,4.5
40,1335,3.0
108,2108,4.0
15,1541,4.0
244,885,5.0
86,540,5.0
93,2835,5.0
266,622,4.0
139,1561,1.5
30,1775,1.0
0,724,4.0
283,125,3.0
233,2732,4.0
6,1608,3.0
11,77,2.0
23,674,4.0
64,2120,3.5
34,2773,4.0
24,2742,4.5
0,2815,4.0
52,186,4.0
20,938,4.5
82,717,4.5
86,1069,4.0
22,43,4.0
60,2320,1.5
15,863,4.0
204,755,4.0
45,596,4.0
114,363,3.0
173,1544,4.5
153,657,3.0
98,2015,4.5
13,2451,3.0
130,1209,4.0
19,346,2.0
169,2285,4.5
27,1139,4.0
4,2085,2.0
82,1109,4.0
118,2421,4.0
32,555,4.0
15,1004,2.0
114,877,1.0
65,615,5.0
149,605,5.0
44,1632,4.0
7,1368,4.0
20,400,4.0
13,818,1.0
29,992,3.0
4,207,2.0
28,1209,5.0
225,121,4.0
113,167,3.5
8,577,2.0
206,566,5.0
56,33,3.0
3,1404,4.0
26,276,2.0
91,103,4.0
57,1728,2.0
79,638,5.0
52,549,2.0
101,1006,4.5
139,2607,3.5
23,2931,2.5
47,898,3.0
77,143,4.0
25,363,4.0
3,2899,1.5
221,0,5.0
25,1482,4.0
18,2735,1.5
84,359,5.0
251,2642,3.0
188,215,4.0
125,2687,0.5
9,702,3.0
65,513,5.0
200,1307,3.5
9,723,3.0
3,759,2.5
4,2792,4.5
7,658,4.0
121,0,3.5
116,1850,2.0
52,370,5.0
83,2137,5.0
71,1986,3.0
93,164,4.0
1,553,2.0
7,2676,4.0
31,589,3.5
291,707,4.0
32,1031,4.0
123,381,2.0
66,335,4.0
159,774,3.5
0,947,4.0
174,2820,5.0
87,180,3.0
107,2433,2.5
49,1989,4.0
17,2496,3.5
195,1438,4.0
118,2427,3.0
11,1864,3.0
26,1004,3.0
220,80,5.0
53,728,3.0
170,1814,3.0
137,1598,4.0
27,2054,4.5
18,756,2.5
26,1653,4.0
143,2296,4.0
106,416,3.0
1,726,4.0
55,2628,3.0
76,309,4.0
34,531,3.5
209,328,5.0
69,1728,4.0
103,1261,4.5
65,2365,2.0
85,1138,1.0
294,1532,4.0
18,1371,1.5
3,380,1.5
85,1676,3.0
235,694,4.0
118,405,1.0
275,818,1.5
147,1528,4.0
210,424,3.0
211,1568,5.0
31,1371,3.0
5,1301,3.0
10,2030,4.5
29,225,4.0
4,2873,3.0
15,1311,5.0
226,2642,4.5
216,348,3.5
100,2405,4.0
71,536,5.0
19,1375,2.0
212,678,4.0
59,1470,4.0
78,1462,2.0
65,1056,3.5
55,550,3.5
204,621,5.0
1,315,3.0
103,1848,3.5
9,1774,4.0
36,465,5.0
131,1060,4.0
8,84,2.5
17,686,4.5
163,370,5.0
50,219,4.0
29,1153,5.0
16,651,5.0
264,1335,3.0
250,1069,4.0
11,1895,3.0
28,673,2.0
142,61,4.0
21,236,4.0
19,814,4.0
53,2015,3.5
97,2878,3.0
123,633,5.0
281,41,3.0
20,432,2.0
11,284,3.0
284,618,3.0
8,1934,3.5
104,570,1.5
207,234,4.0
7,186,4.0
5,469,4.0
44,1053,3.0
3,1979,2.5
151,1654,5.0
48,2826,3.5
54,2689,1.5
103,1851,4.5
30,1777,3.0
27,905,5.0
3,2636,0.5
85,1542,3.0
49,998,3.0
69,275,3.0
120,365,5.0
15,1479,5.0
10,1649,4.0
28,539,4.0
4,1844,3.0
291,338,2.5
251,1422,5.0
249,2430,4.0
13,359,3.0
50,2073,5.0
4,2511,3.5
51,505,4.5
39,1066,2.0
113,1906,3.5
1,256,3.0
118,417,4.0
56,42,5.0
0,1834,2.5
30,693,4.0
98,1227,3.5
74,333,1.0
45,1527,3.0
41,575,4.0
79,683,4.0
261,1396,4.0
25,1151,5.0
39,653,3.0
105,1160,3.5
64,1906,3.0
224,315,4.0
262,820,3.0
277,2899,4.5
281,360,5.0
130,1948,4.0
167,220,3.5
125,762,4.5
53,1506,2.5
4,2855,4.5
49,1573,4.0
225,224,4.0
45,1427,0.5
273,363,1.0
7,2468,4.0
29,1886,3.0
15,967,5.0
177,118,3.0
197,1775,4.5
12,1831,0.5
26,950,5.0
27,1772,4.5
55,29,3.0
107,2604,4.5
110,245,4.0
19,177,4.0
45,2209,4.5
53,674,3.5
149,1624,4.0
189,210,3.0
2,2704,4.0
96,1447,1.0
172,2853,3.5
22,1072,4.0
1,361,2.0
123,1153,4.0
136,2580,4.0
152,81,0.5
66,1537,5.0
208,2645,3.5
157,96,4.0
97,1462,2.0
3,2154,1.0
186,694,4.0
139,1515,4.5
156,2597,2.5
45,263,3.5
27,2323,5.0
26,1088,3.0
74,683,5.0
305,674,4.5
40,2353,2.0
296,64,4.0
3,1687,1.0
51,421,3.0
213,2923,1.5
47,159,3.0
15,1167,3.5
73,2314,4.0
19,762,3.0
226,2421,4.5
216,1303,3.0
54,2289,3.5
173,1054,4.0
17,1145,4.0
83,2681,4.5
11,2403,4.0
224,213,3.0
10,2211,3.5
115,946,2.5
143,1292,5.0
283,207,3.0
68,2520,4.0
146,1802,4.0
33,2480,1.5
27,750,4.0
15,350,3.0
292,379,3.0
60,704,4.5
210,310,3.0
23,2231,3.0
26,901,2.0
38,0,2.5
18,2568,2.0
116,1832,2.0
27,1286,3.0
9,2172,4.0
268,1490,3.0
133,0,5.0
42,1069,4.0
269,328,2.5
108,91,3.5
166,974,5.0
233,1599,4.0
2,2497,3.0
129,692,5.0
71,1398,3.0
30,1049,3.0
101,2629,4.5
2,2137,5.0
3,2569,1.5
30,159,3.0
105,396,4.0
66,1604,5.0
236,198,4.0
49,1527,3.5
3,656,3.0
35,1842,3.5
37,2370,4.0
99,890,4.0
41,864,2.0
4,110,3.5
28,1681,5.0
55,2762,4.5
12,1295,3.0
2,1186,3.0
132,42,3.5
167,738,4.0
34,1809,4.0
201,40,4.0
39,1636,4.0
63,1183,3.5
44,611,3.0
31,2531,3.0
71,473,4.0
118,2491,4.5
106,1069,4.0
79,1484,4.0
143,1419,4.5
34,1839,4.5
45,1365,4.5
15,1904,5.0
97,2551,3.0
235,704,2.5
36,466,5.0
2,1618,4.0
2,1196,2.0
96,1694,4.0
75,411,4.0
106,1829,3.0
267,2655,5.0
155,2742,3.5
60,1697,4.0
1,1017,3.0
35,2907,3.5
2,2886,4.5
75,730,4.5
123,2198,5.0
24,1330,1.0
15,1422,5.0
67,2020,4.0
25,687,2.0
177,261,4.0
87,29,2.0
6,427,2.0
154,1233,3.0
71,619,4.0
105,418,2.5
145,298,3.0
33,49,3.5
107,2812,2.0
162,1727,2.5
0,479,5.0
47,357,1.0
190,619,4.0
10,539,4.0
20,198,5.0
164,1137,3.0
127,2439,3.0
16,1854,5.0
23,2083,5.0
109,2007,4.0
92,1657,4.0
40,2013,4.0
53,1335,4.0
80,1105,3.0
119,1953,3.0
16,358,4.0
190,2546,3.0
32,2463,4.0
80,1414,4.0
1,228,3.0
16,1918,4.0
216,618,4.0
7,1834,5.0
292,565,4.0
217,1434,3.0
125,2403,4.0
11,1420,2.0
99,273,2.5
240,332,5.0
137,149,4.0
13,2768,1.0
20,2160,2.0
191,63,5.0
132,2754,4.0
31,655,4.0
71,1851,3.0
76,2463,5.0
92,1692,3.0
91,942,4.0
4,844,4.0
164,297,4.0
204,713,2.0
48,2564,3.0
112,2407,3.5
173,1803,4.5
1,162,2.0
6,2128,2.0
20,901,3.0
266,1658,4.0
89,26,5.0
102,183,4.5
74,828,1.0
81,1675,5.0
43,660,4.0
247,336,4.0
151,558,5.0
18,617,0.5
61,1320,2.5
6,986,3.0
2,1217,4.0
35,1732,4.5
193,1028,0.5
27,1849,3.5
4,1938,4.5
104,1221,4.0
221,236,3.0
3,2375,3.5
40,2583,3.5
66,842,4.0
51,459,5.0
267,822,4.5
180,1339,2.0
158,1572,5.0
181,190,4.0
4,2492,4.0
13,112,3.0
18,2769,1.5
267,2758,5.0
1,1390,2.0
27,82,4.0
1,1625,3.0
12,1968,2.0
0,2406,1.5
16,2463,3.0
22,1470,4.0
112,697,5.0
19,383,4.0
19,242,4.0
4,1995,2.5
293,834,4.0
37,1163,5.0
31,889,4.5
241,682,3.0
37,2277,3.5
76,284,3.0
70,1305,3.0
91,2097,4.0
15,768,5.0
154,1702,1.0
8,1482,3.0
12,2424,3.0
41,1163,4.0
78,2120,3.0
56,644,5.0
161,1816,0.5
236,321,3.5
108,0,4.5
52,854,4.0
24,2824,4.0
110,2551,4.0
3,1215,3.0
105,982,4.5
28,550,1.0
244,435,4.0
29,672,4.5
203,1305,1.0
40,1907,5.0
51,77,3.5
2,2405,3.0
212,1016,1.0
206,1765,1.5
8,2329,2.5
113,224,3.0
11,425,4.0
1,694,5.0
5,961,5.0
76,1968,5.0
251,1462,3.5
17,474,3.5
284,233,3.0
62,403,3.5
127,2638,3.5
82,1358,3.5
49,1,3.0
6,1500,1.5
192,110,4.0
4,1514,4.0
21,261,2.0
115,2370,3.5
56,502,4.0
23,732,2.5
1,794,4.0
84,485,4.0
138,1893,4.0
171,975,4.5
146,2345,3.0
209,218,5.0
36,1801,3.5
221,204,3.0
48,2848,4.5
17,552,3.5
204,1176,5.0
122,1767,4.0
240,615,5.0
0,835,2.5
83,2370,3.5
114,1008,4.0
137,555,4.0
83,2427,5.0
41,691,4.0
284,642,5.0
59,1244,4.0
74,675,4.0
3,1271,2.0
20,841,5.0
29,374,4.0
92,435,3.0
73,1258,3.5
130,1359,3.0
263,213,3.0
0,2333,3.5
165,589,3.0
26,709,4.0
0,1935,4.0
24,2170,2.0
135,1048,4.0
54,1336,1.5
2,2031,0.5
1,868,3.0
46,326,3.0
146,2094,4.0
248,328,2.0
9,1249,2.0
202,297,4.0
48,2472,3.0
88,445,1.5
2,2656,3.5
8,1903,3.0
35,2799,3.0
57,2177,4.5
29,359,3.0
103,1117,4.5
8,184,3.0
15,1322,4.0
14,1328,2.0
36,2111,4.0
131,742,4.0
240,607,5.0
58,1142,4.5
236,224,4.0
0,1863,3.5
106,290,4.0
26,753,3.0
53,2511,3.0
84,1251,3.0
24,2202,3.0
12,2364,4.5
139,2742,4.0
85,1528,4.0
41,1894,2.0
61,967,4.0
3,1705,4.0
149,590,3.0
6,37,1.5
4,2923,5.0
100,822,3.0
5,242,4.0
52,668,5.0
56,626,5.0
52,1254,5.0
141,214,2.0
1,1358,5.0
102,1963,4.0
182,218,4.0
5,78,1.0
133,618,5.0
92,1840,4.5
293,363,4.0
60,1693,4.5
261,1163,4.0
13,234,3.0
271,795,1.0
7,1323,3.0
209,62,4.0
21,1030,4.0
74,234,4.0
12,1307,3.0
79,655,5.0
96,1802,4.0
134,2137,5.0
208,1396,4.0
202,1333,4.0
295,2663,4.0
0,1482,2.0
8,183,2.0
132,1515,4.5
47,17,1.0
207,92,3.0
189,113,3.0
21,962,5.0
59,1277,2.5
153,609,4.0
214,633,5.0
7,1880,3.0
217,2510,3.5
5,2216,2.5
144,1899,4.0
151,1016,4.0
301,1508,3.0
178,2576,2.5
286,1754,5.0
190,2810,4.5
18,1338,1.5
208,2657,2.5
292,233,4.0
141,2584,5.0
55,1900,3.0
13,2299,3.5
19,1184,3.0
38,1334,0.5
0,521,1.5
9,708,5.0
61,1784,3.5
29,698,3.0
6,22,2.5
46,728,4.0
0,2349,4.0
11,249,4.0
115,2405,4.0
8,790,3.0
6,291,3.0
3,2521,1.5
216,901,4.0
4,196,3.0
4,201,4.5
303,2112,4.5
150,595,5.0
127,2758,2.0
3,2503,1.5
20,677,4.5
241,567,5.0
6,1934,2.5
4,2626,3.0
109,2804,3.5
0,1942,3.0
1,524,4.0
7,2947,4.0
6,1865,1.5
30,1468,2.0
61,2218,2.5
65,1043,2.5
8,2142,3.0
80,986,5.0
66,1810,4.5
8,245,3.5
184,1839,4.0
104,868,4.0
13,2932,3.0
203,147,1.5
5,1515,4.0
9,1668,4.0
288,630,4.5
83,1854,4.0
19,393,3.0
170,710,3.5
19,834,4.0
291,17,4.0
178,2601,3.0
300,638,5.0
13,384,1.5
76,287,5.0
155,2511,4.0
29,626,3.0
13,2300,2.5
6,2072,3.0
6,17,1.5
46,294,3.0
38,309,3.0
11,1325,5.0
38,1049,3.0
23,1844,1.5
19,823,4.0
260,134,2.0
205,873,3.0
93,1570,4.0
152,2644,0.5
148,225,5.0
19,1129,5.0
166,1634,3.0
174,2588,3.5
76,1329,3.5
40,2496,3.5
206,2198,1.0
119,2450,2.5
59,890,4.0
141,1444,3.5
6,1621,3.0
12,204,2.0
3,337,1.5
104,413,1.5
42,17,4.0
59,416,4.5
23,2002,1.0
33,1924,3.5
29,1634,2.0
13,993,2.5
40,827,2.5
273,1168,5.0
12,2471,4.0
112,338,4.5
95,1830,4.5
18,821,0.5
6,1484,2.5
10,359,5.0
262,1191,3.0
129,1778,5.0
140,2579,4.0
144,1839,3.5
5,1547,4.0
30,442,4.0
20,1828,2.5
107,879,4.0
87,129,1.0
145,189,3.0
288,1287,5.0
16,448,4.0
19,759,5.0
27,219,4.0
131,245,3.0
19,808,4.0
16,1740,4.0
206,2682,5.0
145,73,4.0
214,2406,5.0
7,1063,3.0
3,2826,1.5
96,1683,3.0
50,1521,1.0
10,273,4.5
71,1278,3.0
231,312,2.0
253,2411,4.5
17,1122,3.5
222,2013,5.0
203,868,3.5
95,1895,5.0
153,0,4.0
79,1501,4.0
28,416,4.0
164,1318,4.0
272,1261,4.5
4,2558,3.0
23,17,2.5
206,1287,3.5
45,1916,3.0
145,32,4.0
46,586,3.0
2,2722,3.0
6,2496,2.0
0,1346,5.0
239,1231,4.0
5,633,4.0
231,539,3.0
116,309,3.0
105,2567,4.0
24,14,4.0
38,2388,3.0
3,1328,3.0
7,691,4.0
111,263,5.0
28,1375,1.0
14,363,4.0
40,2481,3.5
51,663,4.0
127,1444,3.0
234,1765,4.0
274,2648,4.5
50,2013,4.5
21,1368,4.0
6,2698,3.0
272,214,3.5
270,29,4.0
148,663,3.0
5,213,3.0
96,1028,3.0
0,634,3.5
70,2268,0.5
48,2356,1.5
30,224,2.0
6,1176,2.5
1,835,4.0
84,1765,5.0
86,445,3.0
240,592,5.0
38,137,3.5
47,1043,3.0
182,19,5.0
28,1255,1.0
5,1012,3.0
5,1378,4.0
96,1746,3.0
25,973,4.0
37,2429,3.5
49,2176,3.5
66,2004,4.0
274,2718,5.0
20,1982,3.0
109,2836,4.0
20,668,4.0
0,352,0.5
269,245,4.0
52,287,5.0
5,609,4.0
192,43,4.0
56,705,5.0
139,816,2.5
1,1360,4.0
76,1520,4.5
7,2297,3.0
195,28,4.0
123,458,4.0
87,350,4.0
97,2524,4.0
80,774,4.0
57,687,4.0
9,1485,4.0
87,1010,4.0
21,1307,5.0
131,1582,5.0
302,466,4.0
155,2798,3.5
56,558,4.0
36,198,4.5
117,1376,3.0
74,565,5.0
236,1850,4.0
68,2514,3.0
3,1735,4.0
13,2941,4.0
40,2540,3.5
98,2524,3.5
220,1533,5.0
213,2294,3.5
8,1216,4.0
14,14,4.0
120,982,3.0
6,1534,2.5
266,1040,5.0
0,1999,2.0
14,2097,4.0
12,982,4.0
14,1870,3.5
134,2,4.0
154,1108,5.0
25,1428,4.0
34,1900,4.0
72,196,4.5
25,333,3.0
2,2488,3.0
12,1827,2.5
116,1613,1.0
0,1277,3.0
269,466,2.0
6,1343,1.0
8,1918,3.5
26,1187,3.0
236,1845,3.5
107,864,3.5
1,674,5.0
16,361,5.0
4,2710,3.5
201,662,5.0
96,2079,3.0
2,1824,3.5
114,77,3.0
60,1830,3.5
7,1545,3.0
158,533,4.0
12,711,4.0
16,874,5.0
73,1109,3.5
123,719,4.0
234,2171,2.5
54,1261,3.5
132,1706,4.5
10,1627,4.5
45,28,3.5
75,1775,3.5
40,1867,3.5
27,2174,1.0
111,742,4.0
146,1765,4.5
142,651,4.0
240,295,4.0
31,2167,3.0
0,225,4.5
98,1584,4.0
186,2,3.0
254,295,4.0
180,1337,4.0
135,898,2.0
73,2015,3.5
139,2294,2.0
25,977,4.0
282,346,3.0
11,2004,2.0
75,617,5.0
15,198,5.0
87,1208,5.0
154,1391,3.0
7,2013,4.5
5,227,1.0
16,1553,3.0
95,2008,5.0
164,1243,4.0
61,1305,3.0
75,1105,3.0
156,2434,4.0
8,105,0.5
7,1968,3.0
82,1332,3.0
6,629,3.5
209,77,4.0
144,370,4.0
56,726,3.0
36,2069,4.0
112,2236,5.0
164,1416,2.0
1,1383,1.0
157,80,4.0
7,360,4.0
13,2889,4.0
51,15,3.0
26,1883,4.0
211,621,5.0
21,474,4.0
7,551,4.0
20,1651,2.5
28,617,5.0
88,907,1.0
27,1717,4.0
53,1129,3.5
7,318,3.0
43,2218,1.0
59,2232,4.0
57,1745,4.5
241,640,3.0
9,1974,5.0
6,1782,2.5
233,2300,4.0
55,2399,4.0
59,1420,4.0
13,2764,4.0
1,409,4.0
14,2533,4.0
236,2015,3.0
12,2103,4.0
85,242,3.0
14,681,2.0
17,619,4.5
42,969,3.0
28,618,5.0
